
//******************* DE: GERMAN 1'324'999  characters analyzed *****************************
de, rl, 0.129084
de, ec, 0.128898
de, ug, 0.126573
de, ue, 0.124062
de, ph, 0.120156
de, id, 0.118389
de, pf, 0.117087
de, to, 0.116808
de, og, 0.11625
de, ku, 0.113925
de, lb, 0.113367
de, rz, 0.113088
de, ot, 0.111693
de, rc, 0.111414
de, rr, 0.109368
de, kr, 0.108531
de, fo, 0.107043
de, op, 0.105741
de, rf, 0.103416
de, mo, 0.103323
de, do, 0.102579
de, zt, 0.101649
de, dr, 0.100533
de, ek, 0.100161
de, zi, 0.0996963
de, ff, 0.0986733
de, tl, 0.0971853
de, je, 0.0964413
de, ja, 0.0960693
de, fl, 0.0955113
de, pe, 0.0949532
de, hs, 0.0925352
de, bu, 0.0917912
de, ad, 0.0916052
de, od, 0.0900242
de, hw, 0.0890012
de, su, 0.0887222
de, rh, 0.0884432
de, gu, 0.0866762
de, ul, 0.0863042
de, ob, 0.0849092
de, io, 0.0843512
de, vi, 0.0805382
de, ik, 0.0803522
de, bs, 0.0767252
de, zw, 0.0762602
de, pa, 0.0744002
de, ud, 0.0686342
de, rw, 0.0682622
de, pi, 0.0673322
de, tw, 0.0668672
de, ee, 0.0662162
de, nf, 0.0657512
de, of, 0.0641702
de, fi, 0.0638912
de, bt, 0.0635192
de, if, 0.0633332
de, ju, 0.0570091
de, lc, 0.0561721
de, go, 0.0560791
de, nb, 0.0554281
de, mt, 0.0546841
de, nh, 0.0529171
de, sg, 0.0527311
de, dl, 0.0491041
de, ib, 0.0488251
de, sm, 0.0472441
de, lk, 0.0461281
de, ia, 0.0459421
de, bo, 0.0455701
de, po, 0.0448261
de, nm, 0.0444541
de, ki, 0.0426871
de, eo, 0.0419431
de, ap, 0.0418501
de, nl, 0.0417571
de, za, 0.0408271
de, sl, 0.0398971
de, iv, 0.0390601
de, ln, 0.0370141
de, lg, 0.0360841
de, up, 0.0357121
de, nw, 0.0352471
de, ea, 0.0339451
de, pl, 0.0334801
de, ms, 0.0323641
de, tg, 0.0321781
de, gk, 0.0319921
de, gn, 0.0308761
de, mh, 0.0303181
de, hk, 0.0296671
de, pp, 0.0293881
de, ks, 0.0292951
de, ez, 0.0290161
de, sy, 0.0283651
de, zl, 0.0280861
de, sw, 0.0277141
de, ys, 0.0276211
de, zo, 0.0274351
de, sk, 0.0265981
de, tn, 0.0263191
de, dt, 0.0261331
de, pu, 0.0255751
de, kn, 0.0252031
de, sb, 0.0251101
de, lz, 0.0249241
de, pt, 0.0245521
de, lf, 0.0233431
de, nr, 0.0232501
de, fg, 0.0229711
de, oz, 0.0221341
de, sf, 0.0218551
de, va, 0.0213901
de, ml, 0.0209251
de, dc, 0.0205531
de, uk, 0.0203671
de, tb, 0.0199021
de, ps, 0.0195301
de, ai, 0.018507
de, bg, 0.018321
de, hy, 0.018042
de, iz, 0.017298
de, rp, 0.017205
de, tm, 0.017112
de, av, 0.016926
de, qu, 0.016647
de, tf, 0.016461
de, sz, 0.015996
de, lm, 0.015903
de, yc, 0.01488
de, ex, 0.014601
de, ok, 0.013671
de, sr, 0.013392
de, fn, 0.013299
de, ev, 0.013113
de, hz, 0.012927
de, md, 0.012834
de, nv, 0.012741
de, dn, 0.012555
de, az, 0.012276
de, ip, 0.01209
de, lv, 0.011718
de, fz, 0.011439
de, tv, 0.011253
de, hh, 0.010509
de, dw, 0.010323
de, lh, 0.01023
de, uu, 0.010137
de, ua, 0.00985803
de, bn, 0.00976503
de, lp, 0.00967203
de, db, 0.00939302
de, lw, 0.00920702
de, mb, 0.00911402
de, bh, 0.00892802
de, dm, 0.00883502
de, ui, 0.00874202
de, uz, 0.00837002
de, oo, 0.00809102
de, hf, 0.00799802
de, kk, 0.00781202
de, yp, 0.00753302
de, tk, 0.00706802
de, xi, 0.00697502
de, uw, 0.00688202
de, td, 0.00660302
de, ay, 0.00651002
de, iu, 0.00632402
de, kw, 0.00623102
de, hd, 0.00613802
de, fm, 0.00576602
de, bw, 0.00567301
de, lr, 0.00539401
de, ov, 0.00530101
de, tp, 0.00520801
de, yr, 0.00511501
de, np, 0.00502201
de, dh, 0.00483601
de, jo, 0.00474301
de, kb, 0.00455701
de, zs, 0.00427801
de, km, 0.00409201
de, my, 0.00399901
de, mw, 0.00390601
de, ty, 0.00381301
de, gg, 0.00372001
de, kz, 0.00353401
de, xt, 0.00344101
de, mn, 0.00334801
de, gw, 0.00325501
de, zm, 0.00316201
de, xe, 0.00297601
de, gm, 0.00288301
de, zd, 0.00279001
de, oi, 0.00269701
de, nj, 0.00260401
de, gh, 0.00251101
de, dv, 0.00241801
de, ux, 0.00223201
de, zb, 0.00213901
de, tc, 0.00204601
de, kc, 0.00195301
de, zg, 0.00186
de, gb, 0.001767
de, hv, 0.001674
de, ry, 0.001581
de, yt, 0.001488
de, rq, 0.001395
de, zz, 0.001302
de, uo, 0.001209
de, zn, 0.001116
de, zv, 0.001023
de, xa, 0.000930002
de, zy, 0.000837002
de, yl, 0.000744002
de, ye, 0.000651002
de, zr, 0.000558001
de, zc, 0.000465001
de, zf, 0.000372001
de, yo, 0.000279001
de, xw, 0.000186
de, yw, 9.30002e-05

de, ich, 1.6082
de, der, 1.53252
de, ein, 1.503
de, sch, 1.45841
de, und, 1.30837
de, die, 1.16593
de, che, 0.974322
de, den, 0.908162
de, cht, 0.839833
de, ine, 0.809946
de, ten, 0.783314
de, gen, 0.714623
de, hen, 0.662683
de, das, 0.593631
de, nde, 0.59086
de, ung, 0.543017
de, ste, 0.512287
de, sie, 0.498188
de, ber, 0.493849
de, ter, 0.485293
de, ach, 0.480232
de, nen, 0.478303
de, lic, 0.476857
de, sse, 0.460709
de, eit, 0.434076
de, aus, 0.417807
de, auf, 0.413228
de, sen, 0.408046
de, and, 0.387921
de, ben, 0.387198
de, nge, 0.385511
de, lle, 0.382619
de, ass, 0.381052
de, war, 0.37575
de, abe, 0.36635
de, ver, 0.365506
de, her, 0.363217
de, sei, 0.343091
de, ers, 0.33803
de, ist, 0.337548
de, ren, 0.331402
de, tte, 0.326341
de, men, 0.313687
de, mit, 0.306818
de, end, 0.306697
de, isc, 0.305733
de, sic, 0.30248
de, wie, 0.299346
de, nic, 0.298623
de, lte, 0.2932
de, ges, 0.290067
de, uch, 0.288018
de, nte, 0.282113
de, rei, 0.279101
de, ige, 0.276449
de, dem, 0.275124
de, ern, 0.272232
de, och, 0.26717
de, ese, 0.264157
de, ens, 0.263675
de, rde, 0.263193
de, lei, 0.260663
de, ere, 0.259699
de, des, 0.259096
de, ner, 0.257288
de, als, 0.253553
de, wei, 0.251263
de, all, 0.251142
de, hte, 0.250299
de, ede, 0.249094
de, ann, 0.247768
de, ebe, 0.245961
de, hre, 0.244514
de, ang, 0.244153
de, ies, 0.241863
de, hat, 0.23873
de, uss, 0.23644
de, sta, 0.235958
de, gte, 0.235717
de, wir, 0.235356
de, oll, 0.232945
de, mme, 0.231017
de, ser, 0.228005
de, ege, 0.217159
de, ube, 0.217038
de, len, 0.215713
de, ent, 0.214387
de, ert, 0.212218
de, eis, 0.20559
de, agt, 0.204867
de, rte, 0.202577
de, ihr, 0.202215
de, ger, 0.198841
de, cha, 0.197757
de, enn, 0.19619
de, ind, 0.193539
de, alt, 0.192334
de, att, 0.190526
de, ing, 0.189321
de, ier, 0.188959
de, rau, 0.188236
de, vor, 0.185224
de, nac, 0.184018
de, sag, 0.181488
de, ied, 0.180042
de, erd, 0.178837
de, oss, 0.177993
de, est, 0.177752
de, hie, 0.177149
de, man, 0.175342
de, lie, 0.174378
de, hei, 0.173534
de, chl, 0.173052
de, nun, 0.171606
de, nne, 0.170642
de, kon, 0.169678
de, lan, 0.169557
de, tig, 0.168352
de, bei, 0.167268
de, uns, 0.165942
de, nst, 0.165098
de, wer, 0.161363
de, ene, 0.161122
de, ehr, 0.158952
de, ite, 0.158229
de, eic, 0.157386
de, sti, 0.15606
de, auc, 0.155578
de, elt, 0.151963
de, ort, 0.151842
de, hin, 0.15124
de, gan, 0.150396
de, run, 0.149312
de, ken, 0.149071
de, ess, 0.148589
de, los, 0.147625
de, kei, 0.146178
de, anz, 0.14413
de, etz, 0.143768
de, ahr, 0.143407
de, rie, 0.142804
de, rch, 0.142684
de, are, 0.141237
de, rsc, 0.140876
de, aft, 0.140394
de, mus, 0.140153
de, tan, 0.13955
de, ete, 0.139068
de, age, 0.138827
de, tra, 0.138707
de, rst, 0.137502
de, sst, 0.136417
de, iss, 0.135333
de, ros, 0.13485
de, fen, 0.133766
de, ell, 0.131838
de, hne, 0.131597
de, cho, 0.131356
de, onn, 0.131115
de, chi, 0.129066
de, was, 0.128825
de, rin, 0.127981
de, sin, 0.12762
de, gel, 0.127499
de, ill, 0.127017
de, mer, 0.126656
de, iel, 0.126415
de, bes, 0.124246
de, nsc, 0.124005
de, haf, 0.123884
de, hau, 0.123643
de, nnt, 0.123041
de, eut, 0.12292
de, esc, 0.122558
de, ler, 0.121956
de, hal, 0.121112
de, mei, 0.119546
de, erl, 0.119425
de, gew, 0.118823
de, dur, 0.11822
de, nig, 0.116774
de, chw, 0.114966
de, sel, 0.114846
de, tsc, 0.114605
de, sol, 0.114364
de, wen, 0.114243
de, llt, 0.113761
de, tel, 0.1134
de, urc, 0.112797
de, uck, 0.112677
de, ute, 0.112556
de, imm, 0.112315
de, erk, 0.111713
de, fra, 0.110628
de, rge, 0.110025
de, son, 0.109423
de, gro, 0.109182
de, nze, 0.108941
de, nur, 0.1087
de, tzt, 0.108579
de, ech, 0.108218
de, for, 0.107856
de, wel, 0.107736
de, era, 0.107495
de, err, 0.107254
de, noc, 0.106651
de, geh, 0.105205
de, str, 0.104723
de, erg, 0.104603
de, itt, 0.104482
de, ieb, 0.103759
de, ihn, 0.102795
de, ele, 0.102554
de, tun, 0.102433
de, unt, 0.102313
de, wur, 0.102192
de, fre, 0.102072
de, nem, 0.10159
de, zei, 0.101469
de, erz, 0.100987
de, tis, 0.100626
de, leb, 0.0984565
de, kom, 0.0972514
de, phi, 0.0970104
de, ide, 0.0966489
de, rag, 0.0961668
de, tet, 0.0960463
de, ien, 0.0954438
de, ran, 0.0952027
de, cke, 0.0950822
de, kle, 0.0944797
de, kan, 0.0938771
de, zen, 0.0932746
de, urd, 0.0927925
de, vol, 0.092672
de, tli, 0.0925515
de, erb, 0.091949
de, nis, 0.0918285
de, eig, 0.091708
de, seh, 0.0907439
de, zur, 0.0890567
de, ngs, 0.0878516
de, nse, 0.0870081
de, ion, 0.0866465
de, woh, 0.0864055
de, kam, 0.086044
de, dar, 0.0848389
de, uge, 0.0847184
de, ruc, 0.0838748
de, eru, 0.0831518
de, ise, 0.0830313
de, ihm, 0.0825492
de, oni, 0.0814646
de, wol, 0.0808621
de, mal, 0.0805005
de, erh, 0.0802595
de, sam, 0.0800185
de, inz, 0.079898
de, wor, 0.0797775
de, chr, 0.079657
de, rbe, 0.0792955
de, spr, 0.0791749
de, nie, 0.0788134
de, ohn, 0.0786929
de, las, 0.0783314
de, rli, 0.0780904
de, fuh, 0.0773673
de, nke, 0.0772468
de, ati, 0.0771263
de, ode, 0.0768853
de, ick, 0.0760417
de, deu, 0.0759212
de, nes, 0.0758007
de, ieg, 0.0754391
de, lau, 0.0753186
de, rec, 0.0748366
de, rer, 0.0743545
de, set, 0.074234
de, eid, 0.0741135
de, aum, 0.073993
de, tes, 0.0736315
de, ief, 0.07327
de, vie, 0.0727879
de, lch, 0.0725469
de, gef, 0.0724264
de, eue, 0.0721854
de, ohl, 0.0720649
de, erf, 0.0718238
de, stu, 0.0714623
de, wis, 0.0711008
de, fte, 0.0706187
de, tze, 0.0704982
de, ris, 0.0703777
de, tre, 0.0700162
de, int, 0.0698957
de, uer, 0.0696547
de, lis, 0.0695342
de, ord, 0.0694136
de, tei, 0.0692931
de, kun, 0.0688111
de, rat, 0.0685701
de, rke, 0.0683291
de, mac, 0.0679675
de, tat, 0.067847
de, bar, 0.0677265
de, tro, 0.067606
de, one, 0.0670035
de, ast, 0.0666419
de, tie, 0.0665214
de, wah, 0.0660394
de, amm, 0.0656778
de, hun, 0.0653163
de, ond, 0.0651958
de, ude, 0.0649548
de, meh, 0.0644727
de, ssi, 0.0638702
de, ahl, 0.0637497
de, bli, 0.0633882
de, gin, 0.0632676
de, uhr, 0.0631471
de, ina, 0.0630266
de, dig, 0.0624241
de, pri, 0.0621831
de, sto, 0.061942
de, wil, 0.0618215
de, neu, 0.0615805
de, pfe, 0.0613395
de, ffe, 0.061219
de, rne, 0.0608575
de, lin, 0.0606164
de, weg, 0.0601344
de, zte, 0.0598934
de, mar, 0.0596524
de, mir, 0.0592908
de, tio, 0.0591703
de, ale, 0.0590498
de, lde, 0.0589293
de, eck, 0.0585678
de, ema, 0.0584473
de, kra, 0.0583267
de, hst, 0.0577242
de, hli, 0.0576037
de, rme, 0.0574832
de, bra, 0.0571216
de, arb, 0.0570011
de, res, 0.0567601
de, nat, 0.0566396
de, lbe, 0.0562781
de, tri, 0.0561576
de, sit, 0.0559165
de, hrt, 0.0556755
de, ame, 0.055555
de, zum, 0.0551935
de, ade, 0.0547115
de, reu, 0.0545909
de, lun, 0.0539884
de, dic, 0.0538679
de, gem, 0.0536269
de, log, 0.0535064
de, zwe, 0.0533858
de, eme, 0.0531448
de, uts, 0.0530243
de, hri, 0.0529038
de, org, 0.0526628
de, ust, 0.0521807
de, leg, 0.0519397
de, tag, 0.0518192
de, rom, 0.0516987
de, wan, 0.0515782
de, ans, 0.0512167
de, orm, 0.0508551
de, lbs, 0.0507346
de, ker, 0.0504936
de, hti, 0.0503731
de, bet, 0.0502526
de, sop, 0.0498911
de, rha, 0.0497705
de, les, 0.04965
de, rze, 0.0495295
de, ruh, 0.049409
de, lig, 0.049168
de, opf, 0.0490475
de, iti, 0.048927
de, eli, 0.0485655
de, oge, 0.0484449
de, eko, 0.0482039
de, hme, 0.0480834
de, rts, 0.0479629
de, oso, 0.0478424
de, fri, 0.0477219
de, aub, 0.0474809
de, zus, 0.0473604
de, rit, 0.0469988
de, ose, 0.0468783
de, wes, 0.0466373
de, gut, 0.0462758
de, per, 0.0461553
de, hor, 0.0459142
de, egt, 0.0455527
de, dir, 0.0453117
de, hes, 0.0451912
de, jah, 0.0448296
de, nau, 0.0447091
de, eht, 0.0444681
de, teh, 0.0442271
de, wal, 0.0441066
de, suc, 0.0439861
de, atu, 0.0437451
de, net, 0.043504
de, spi, 0.0433835
de, mas, 0.043263
de, win, 0.0431425
de, rad, 0.042781
de, urs, 0.04254
de, enb, 0.0424195
de, gst, 0.0422989
de, rre, 0.0421784
de, old, 0.0420579
de, ark, 0.0419374
de, zes, 0.0418169
de, ufe, 0.0416964
de, iff, 0.0415759
de, uen, 0.0414554
de, raf, 0.0412144
de, sun, 0.0410938
de, lat, 0.0408528
de, ori, 0.0407323
de, zie, 0.0404913
de, mel, 0.0403708
de, dam, 0.0402503
de, bru, 0.0401298
de, olk, 0.0400093
de, ons, 0.0398887
de, tar, 0.0397682
de, ses, 0.0396477
de, fro, 0.0395272
de, nma, 0.0394067
de, tau, 0.0391657
de, utt, 0.0390452
de, uhl, 0.0389247
de, rem, 0.0385631
de, smu, 0.0379606
de, sik, 0.0378401
de, rum, 0.0377196
de, unk, 0.0375991
de, ita, 0.0374785
de, chk, 0.0372375
de, tor, 0.037117
de, hlo, 0.0369965
de, mat, 0.036876
de, mpf, 0.0367555
de, zug, 0.036635
de, eim, 0.0365145
de, zah, 0.0362735
de, hel, 0.0361529
de, mmt, 0.0360324
de, ism, 0.0359119
de, ged, 0.0357914
de, del, 0.0356709
de, ntw, 0.0354299
de, lus, 0.0351889
de, nan, 0.0350684
de, eha, 0.0349478
de, uft, 0.0348273
de, tge, 0.0347068
de, ras, 0.0345863
de, ewo, 0.0344658
de, ost, 0.0343453
de, wus, 0.0341043
de, rol, 0.0339838
de, ret, 0.0338633
de, twa, 0.0337427
de, tru, 0.0336222
de, lst, 0.0335017
de, nti, 0.0333812
de, lge, 0.0332607
de, heu, 0.0331402
de, dei, 0.0330197
de, rti, 0.0328992
de, zer, 0.0327787
de, ena, 0.0326582
de, mhe, 0.0325376
de, efe, 0.0324171
de, wun, 0.0322966
de, tim, 0.0321761
de, tha, 0.0319351
de, san, 0.0316941
de, tiv, 0.0315736
de, rig, 0.0314531
de, uru, 0.0313325
de, til, 0.0310915
de, rtr, 0.030971
de, fan, 0.0308505
de, usi, 0.03073
de, nta, 0.0306095
de, rse, 0.030489
de, rwi, 0.0303685
de, rle, 0.030248
de, rhe, 0.0301275
de, une, 0.0300069
de, rfa, 0.0298864
de, ure, 0.0297659
de, rwa, 0.0296454
de, stl, 0.0295249
de, zun, 0.0294044
de, nns, 0.0292839
de, ial, 0.0291634
de, ngt, 0.0290429
de, rga, 0.0289224
de, leu, 0.0288018
de, usc, 0.0285608
de, rma, 0.0284403
de, tni, 0.0283198
de, hoc, 0.0281993
de, ohe, 0.0279583
de, usa, 0.0278378
de, olg, 0.0277173
de, mon, 0.0275967
de, umm, 0.0274762
de, see, 0.0273557
de, toc, 0.0272352
de, ufg, 0.0271147
de, vom, 0.0269942
de, pre, 0.0268737
de, eif, 0.0267532
de, unf, 0.0266327
de, rel, 0.0265122
de, sac, 0.0263916
de, thu, 0.0262711
de, sat, 0.0261506
de, zwi, 0.0260301
de, nal, 0.0259096
de, sig, 0.0257891
de, tik, 0.0256686
de, edi, 0.0255481
de, mad, 0.0254276
de, flo, 0.0253071
de, lke, 0.0251865
de, ibe, 0.025066
de, par, 0.0249455
de, wic, 0.024825
de, ule, 0.0247045
de, olc, 0.024584
de, urg, 0.0244635
de, upt, 0.024343
de, tum, 0.0242225
de, adc, 0.0239815
de, soh, 0.0238609
de, zli, 0.0237404
de, ull, 0.0236199
de, mis, 0.0234994
de, nwa, 0.0233789
de, ult, 0.0232584
de, fru, 0.0231379
de, rza, 0.0230174
de, dol, 0.0228969
de, urz, 0.0227764
de, pha, 0.0226558
de, soz, 0.0225353
de, kal, 0.0224148
de, rfe, 0.0222943
de, ppe, 0.0221738
de, spa, 0.0220533
de, rmo, 0.0219328
de, zog, 0.0218123
de, heo, 0.0216918
de, luf, 0.0215713
de, lut, 0.0214507
de, ral, 0.0213302
de, roc, 0.0212097
de, zia, 0.0210892
de, zig, 0.0209687
de, sas, 0.0208482
de, sog, 0.0207277
de, tsa, 0.0206072
de, rud, 0.0204867
de, zel, 0.0203662
de, tsp, 0.0202456
de, urf, 0.0201251
de, ysi, 0.0200046
de, ums, 0.0198841
de, ram, 0.0197636
de, phy, 0.0196431
de, teu, 0.0195226
de, utz, 0.0194021
de, ych, 0.0192816
de, tho, 0.0191611
de, tse, 0.01892
de, rkt, 0.0187995
de, rbr, 0.0185585
de, rda, 0.018438
de, ssl, 0.0183175
de, tst, 0.018197
de, rna, 0.0180765
de, vat, 0.0178355
de, hrh, 0.0177149
de, rku, 0.0175944
de, gio, 0.0174739
de, wid, 0.0173534
de, swe, 0.0172329
de, ubt, 0.0171124
de, olz, 0.0169919
de, zeu, 0.0168714
de, sha, 0.0167509
de, ron, 0.0166304
de, wec, 0.0165098
de, ufs, 0.0163893
de, two, 0.0162688
de, ntr, 0.0161483
de, zeh, 0.0160278
de, rba, 0.0159073
de, ump, 0.0157868
de, rso, 0.0156663
de, zwa, 0.0155458
de, thi, 0.0154253
de, wag, 0.0153047
de, nub, 0.0151842
de, ssc, 0.0150637
de, rbl, 0.0149432
de, nwe, 0.0148227
de, tec, 0.0147022
de, loc, 0.0145817
de, kes, 0.0144612
de, vog, 0.0143407
de, rlo, 0.0142202
de, neb, 0.0140996
de, rbu, 0.0139791
de, kos, 0.0138586
de, yst, 0.0137381
de, sal, 0.0136176
de, sph, 0.0134971
de, ufr, 0.0133766
de, uel, 0.0132561
de, ven, 0.0131356
de, tod, 0.0130151
de, unb, 0.0128945
de, tba, 0.012774
de, nar, 0.0126535
de, zim, 0.012533
de, tas, 0.0124125
de, ola, 0.012292
de, sma, 0.0121715
de, rbi, 0.012051
de, pit, 0.0119305
de, nzt, 0.01181
de, uun, 0.0116895
de, uld, 0.0115689
de, usw, 0.0114484
de, una, 0.0113279
de, ntu, 0.0112074
de, zul, 0.0110869
de, uti, 0.0109664
de, upf, 0.0108459
de, seg, 0.0107254
de, urm, 0.0106049
de, usl, 0.0104844
de, urt, 0.0103638
de, usz, 0.0102433
de, plo, 0.0101228
de, rtu, 0.0100023
de, zin, 0.0098818
de, zuf, 0.00976129
de, tvo, 0.00964078
de, tol, 0.00952027
de, utu, 0.00939976
de, vit, 0.00927925
de, tam, 0.00915875
de, zuk, 0.00903824
de, tbe, 0.00891773
de, zue, 0.00879722
de, uli, 0.00867671
de, ubs, 0.0085562
de, ror, 0.00843569
de, vid, 0.00831518
de, tta, 0.00819467
de, ntf, 0.00807416
de, web, 0.00795365
de, umg, 0.00783314
de, uri, 0.00771263
de, ura, 0.00759212
de, uhi, 0.00747161
de, uma, 0.0073511
de, nzl, 0.00723059
de, urw, 0.00711008
de, zau, 0.00698957
de, zos, 0.00686906
de, unw, 0.00674855
de, wuc, 0.00662804
de, utl, 0.00650753
de, zle, 0.00638702
de, ugl, 0.00626651
de, uku, 0.006146
de, zar, 0.00602549
de, wab, 0.00590498
de, zuw, 0.00578447
de, wet, 0.00566396
de, zip, 0.00554345
de, uwe, 0.00542294
de, uni, 0.00530243
de, zub, 0.00518192
de, xis, 0.00506141
de, ush, 0.0049409
de, woc, 0.00482039
de, zuv, 0.00469988
de, val, 0.00457937
de, zio, 0.00445886
de, unz, 0.00433835
de, ugs, 0.00421784
de, uze, 0.00409733
de, zuc, 0.00397682
de, zuz, 0.00385631
de, zuh, 0.0037358
de, zsc, 0.00361529
de, zde, 0.00349478
de, urk, 0.00337427
de, won, 0.00325376
de, ymb, 0.00313325
de, zwo, 0.00301275
de, uzu, 0.00289224
de, zol, 0.00277173
de, zit, 0.00265122
de, ymp, 0.00253071
de, ves, 0.0024102
de, zif, 0.00228969
de, wim, 0.00216918
de, zge, 0.00204867
de, zir, 0.00192816
de, zon, 0.00180765
de, zud, 0.00168714
de, zst, 0.00156663
de, zic, 0.00144612
de, zne, 0.00132561
de, ynt, 0.0012051
de, xio, 0.00108459
de, zvo, 0.000964078
de, yre, 0.000843569
de, zze, 0.000723059
de, zyk, 0.000602549
de, zzi, 0.000482039
de, zya, 0.000361529
de, zzo, 0.00024102
de, zyl, 0.00012051


//************************ EN: ENGLISH 3'791'349  characters analyzed. *****************************
en, e, 12.3825
en, t, 8.78162
en, a, 7.96727
en, o, 7.50466
en, i, 6.96657
en, n, 6.87679
en, s, 6.41357
en, h, 6.40785
en, r, 5.79754
en, l, 4.38409
en, d, 4.31519
en, u, 2.84922
en, m, 2.61105
en, c, 2.41803
en, w, 2.27681
en, f, 2.19821
en, g, 2.16197
en, y, 2.05357
en, p, 1.71865
en, b, 1.67157
en, v, 0.904797
en, k, 0.859931
en, j, 0.143142
en, x, 0.128846
en, q, 0.12212
en, z, 0.0844554

en, he, 3.74049
en, th, 3.68185
en, in, 2.5444
en, er, 2.19295
en, an, 2.06498
en, re, 1.66216
en, nd, 1.49679
en, ha, 1.39783
en, ed, 1.39333
en, ou, 1.38358
en, at, 1.36888
en, on, 1.32094
en, ng, 1.28238
en, en, 1.27414
en, hi, 1.17563
en, it, 1.11883
en, to, 1.10582
en, is, 1.10259
en, or, 1.0425
en, ar, 1.02918
en, st, 1.02887
en, te, 1.02128
en, es, 0.990854
en, as, 0.979935
en, le, 0.953666
en, of, 0.924342
en, se, 0.896974
en, ea, 0.837329
en, ve, 0.834308
en, al, 0.828093
en, me, 0.823938
en, ll, 0.811439
en, ne, 0.790939
en, nt, 0.754884
en, li, 0.695583
en, ti, 0.679478
en, be, 0.6415
en, de, 0.63271
en, ro, 0.630753
en, el, 0.624812
en, wa, 0.602149
en, ri, 0.599952
en, ho, 0.596415
